domain_name,returned_record,record_type,v,p,pct,rua,ruf,sp,adkim,aspf,others,invalid_flags,config_v_p_order,config_v,config_p,config_pct,config_sp,raw_data
SCCWI.GOV,Yes,TXT,DMARC1,none,,mailto:dmarcreports@sccwi.gov,mailto:dmarcreports.ruf@sccwi.gov,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarcreports@sccwi.gov;ruf=mailto:dmarcreports.ruf@sccwi.gov"""
CHILDWELFARE.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
AHA-NSN.GOV,No,,,,,,,,,,,,,,,,,
PSOB.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov"""
CONSUMERPROTECTIONBUREAU.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:reports@dmarc.cyber.dhs.gov"""
IOWADNR.GOV,No,,,,,,,,,,,,,,,,,
TACHI-YOKUT-NSN.GOV,No,,,,,,,,,,,,,,,,,
SEATPLEASANTMD.GOV,Yes,CNAME,,,,,,,,,,,,,,,,seatpleasantmd.gov.
SEATPLEASANTMD.GOV,Yes,TXT,,,,,,,,,,,,,,,,"""v=spf1 include:spf.ess.barracudanetworks.com ip4:23.31.201.25 ip4:162.247.193.133 ip4:96.70.163.117 include:spf.protection.outlook.com -all"""
SEATPLEASANTMD.GOV,Yes,TXT,,,,,,,,,,,,,,,,"""MS=ms26546439"""
FLLEGISLATIVEMAILINGS.GOV,No,,,,,,,,,,,,,,,,,
WILLIAMSBURGVA.GOV,No,,,,,,,,,,,,,,,,,
SWEETWATERTX.GOV,No,,,,,,,,,,,,,,,,,
NATIONALBANKHELP.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
ROCKISLANDWA.GOV,No,,,,,,,,,,,,,,,,,
SHELBYCOUNTYTN.GOV,No,,,,,,,,,,,,,,,,,
MOUNTAINAIRNM.GOV,No,,,,,,,,,,,,,,,,,
MARLBORO-NJ.GOV,No,,,,,,,,,,,,,,,,,
FLORIDASHEARINGAIDSPECIALISTS.GOV,No,,,,,,,,,,,,,,,,,
LENOIRCOUNTYNC.GOV,No,,,,,,,,,,,,,,,,,
HOPKINTONRI.GOV,No,,,,,,,,,,,,,,,,,
BLAINEMN.GOV,No,,,,,,,,,,,,,,,,,
SNOHOMISHWA.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc@snohomishwa.gov,mailto:dmarc@snohomishwa.gov,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1;p=none;rua=mailto:dmarc@snohomishwa.gov;ruf=mailto:dmarc@snohomishwa.gov;fo=1;"""
OREGONHEALTHCARE.GOV,No,,,,,,,,,,,,,,,,,
LRSA-NJ.GOV,No,,,,,,,,,,,,,,,,,
CHHDWV.GOV,No,,,,,,,,,,,,,,,,,
OURAYCOUNTYCO.GOV,No,,,,,,,,,,,,,,,,,
OHIOMEANSACCESSIBILITY.GOV,No,,,,,,,,,,,,,,,,,
SDR.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov"""
STATESBOROGA.GOV,No,,,,,,,,,,,,,,,,,
ROLLINGHILLSESTATESCA.GOV,No,,,,,,,,,,,,,,,,,
PROVIDENCERI.GOV,No,,,,,,,,,,,,,,,,,
REDCLIFF-NSN.GOV,No,,,,,,,,,,,,,,,,,
BETSYLEHMANCENTERMA.GOV,No,,,,,,,,,,,,,,,,,
NARRAGANSETTRI.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:drua@narragansettri.gov,mailto:druf@narragansettri.gov,reject,s,s,fo=1 rf=afrf ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; sp=reject; pct=100; rua=mailto:drua@narragansettri.gov; ruf=mailto:druf@narragansettri.gov; fo=1; adkim=s; aspf=s; rf=afrf; ri=86400;"""
MANASSASPARKVA.GOV,No,,,,,,,,,,,,,,,,,
NCJSC.GOV,No,,,,,,,,,,,,,,,,,
FEDERALINVESTMENTS.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
LOUISVILLE.GOV,No,,,,,,,,,,,,,,,,,
MIAMIBEACHFL.GOV,Yes,TXT,DMARC1,none,90,,,none,,,,,Valid,Valid,Very bad: none,Bad: 90,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; pct=90; sp=none"""
ENTERPRISEAL.GOV,No,,,,,,,,,,,,,,,,,
STERLING-MA.GOV,No,,,,,,,,,,,,,,,,,
CRAWFORDCOUNTYKANSAS.GOV,No,,,,,,,,,,,,,,,,,
SSA.GOV,Yes,TXT,DMARC1,reject,100,mailto:reports@dmarc.cyber.dhs.gov,,reject,r,r,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov; fo=1; adkim=r; aspf=r; pct=100; ri=86400; sp=reject"""
DETROIT.GOV,No,,,,,,,,,,,,,,,,,
LIBRARYOFCONGRESS.GOV,No,,,,,,,,,,,,,,,,,
CHANDLERAZ.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
NCBROADBAND.GOV,No,,,,,,,,,,,,,,,,,
SHELTERCOVE-CA.GOV,No,,,,,,,,,,,,,,,,,
FLORIDAREDISTRICTING.GOV,No,,,,,,,,,,,,,,,,,
HARMARTOWNSHIP-PA.GOV,No,,,,,,,,,,,,,,,,,
QUANTUM.GOV,No,,,,,,,,,,,,,,,,,
TIGARD-OR.GOV,No,,,,,,,,,,,,,,,,,
FBF.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov, mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov, mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
DIAMONDBARCA.GOV,No,,,,,,,,,,,,,,,,,
FAIRBORNOHIO.GOV,No,,,,,,,,,,,,,,,,,
FLATONIATX.GOV,No,,,,,,,,,,,,,,,,,
NATRONACOUNTY-WY.GOV,No,,,,,,,,,,,,,,,,,
MACPAC.GOV,No,,,,,,,,,,,,,,,,,
TRIBALJUSTICEANDSAFETY.GOV,No,,,,,,,,,,,,,,,,,
NCCS.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_report_rua@ornl.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarc_report_ruf@ornl.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc_report_rua@ornl.gov,mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:dmarc_report_ruf@ornl.gov"""
GENEVAOHIO.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:dmarc@genevaohio.gov,mailto:dmarc@genevaohio.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:dmarc@genevaohio.gov; ruf=mailto:dmarc@genevaohio.gov; pct=100;"""
CAMPBELLCOUNTYKY.GOV,Yes,TXT,DMARC1,quarantine,,"mailto:101dca8f@mxtoolbox.dmarc-report.com,mailto:itdept@campbellcountyky.org","mailto:101dca8f@forensics.dmarc-report.com,mailto:itdept@campbellcountyky.org",,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:101dca8f@mxtoolbox.dmarc-report.com,mailto:itdept@campbellcountyky.org; ruf=mailto:101dca8f@forensics.dmarc-report.com,mailto:itdept@campbellcountyky.org;"""
HERTFORDCOUNTYNC.GOV,No,,,,,,,,,,,,,,,,,
RAHWAYNJ.GOV,No,,,,,,,,,,,,,,,,,
MPTN-NSN.GOV,No,,,,,,,,,,,,,,,,,
LEOMINSTER-MA.GOV,No,,,,,,,,,,,,,,,,,
SMARTGRID.GOV,Yes,TXT,DMARC1,reject,100,"mailto:3ff47394@mxtoolbox.dmarc-report.com,mailto:dmarc@nrel.gov,mailto:reports@dmarc.cyber.dhs.gov","mailto:3ff47394@forensics.dmarc-report.com,mailto:3100-WinEng-Messaging@nrel.gov",,r,r,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:3ff47394@mxtoolbox.dmarc-report.com,mailto:dmarc@nrel.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:3ff47394@forensics.dmarc-report.com,mailto:3100-WinEng-Messaging@nrel.gov; adkim=r; aspf=r"""
ROSEMOUNTMN.GOV,No,,,,,,,,,,,,,,,,,
ASHLANDCITYTN.GOV,Yes,TXT,DMARC1,none,,mailto:bfd9e54da8c2054@rep.dmarcanalyzer.com,mailto:bfd9e54da8c2054@for.dmarcanalyzer.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:bfd9e54da8c2054@rep.dmarcanalyzer.com; ruf=mailto:bfd9e54da8c2054@for.dmarcanalyzer.com; fo=1"""
WOODSTOCKIL.GOV,No,,,,,,,,,,,,,,,,,
PUBSERVICES.GOV,No,,,,,,,,,,,,,,,,,
MORGANCOUNTY-AL.GOV,No,,,,,,,,,,,,,,,,,
SANTAMONICACA.GOV,No,,,,,,,,,,,,,,,,,
AZDAARS.GOV,No,,,,,,,,,,,,,,,,,
PTF.GOV,No,,,,,,,,,,,,,,,,,
PIMA.GOV,No,,,,,,,,,,,,,,,,,
JIMMYCARTERLIBRARY.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov"""
FLORIDAFX.GOV,No,,,,,,,,,,,,,,,,,
RIORANCHONM.GOV,No,,,,,,,,,,,,,,,,,
OKLAHOMABENEFITS.GOV,No,,,,,,,,,,,,,,,,,
GROTONSD.GOV,No,,,,,,,,,,,,,,,,,
FLORIDADOS.GOV,Yes,TXT,DMARC1,quarantine,,"mailto:dmarc_rua@emaildefense.proofpoint.com, mailto:ism@dos.myflorida.com","mailto:dmarc_ruf@emaildefense.proofpoint.com, mailto:ism@dos.myflorida.com",,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com, mailto:ism@dos.myflorida.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com, mailto:ism@dos.myflorida.com"""
FRANKLINCOUNTYOHIO.GOV,No,,,,,,,,,,,,,,,,,
COVINGTONCOUNTYMS.GOV,No,,,,,,,,,,,,,,,,,
STEPHENSCOUNTYGA.GOV,No,,,,,,,,,,,,,,,,,
HILLSBORO-OREGON.GOV,No,,,,,,,,,,,,,,,,,
TAK.GOV,No,,,,,,,,,,,,,,,,,
AHOSKIENC.GOV,Yes,TXT,DMARC1,none,,,,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; fo=1"""
GOLDBEACHOREGON.GOV,No,,,,,,,,,,,,,,,,,
COLUMBIACOUNTYOR.GOV,No,,,,,,,,,,,,,,,,,
TXAG.GOV,No,,,,,,,,,,,,,,,,,
CUYAHOGACOUNTYVOTESOH.GOV,No,,,,,,,,,,,,,,,,,
SERVEOHIO.GOV,Yes,TXT,DMARC1,quarantine,,mailto:dmarc_agg@valigov.email,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@valigov.email"""
INVERNESS.GOV,No,,,,,,,,,,,,,,,,,
THEWOODLANDS-TX.GOV,Yes,TXT,DMARC1,none,,,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1;p=none"""
EBCIRED-NSN.GOV,No,,,,,,,,,,,,,,,,,
COOKCOUNTYCLERKIL.GOV,No,,,,,,,,,,,,,,,,,
FPKI-LAB.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:fpki-toc@gsa.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;pct=100;fo=1;ri=86400;rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:fpki-toc@gsa.gov;ruf=mailto:dmarcfailures@gsa.gov"""
IEDISON.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
ASHVILLEOHIO.GOV,No,,,,,,,,,,,,,,,,,
CITYOFLUBBOCKTX.GOV,No,,,,,,,,,,,,,,,,,
ALEXANDERCOUNTY-NC.GOV,No,,,,,,,,,,,,,,,,,
RST-NSN.GOV,No,,,,,,,,,,,,,,,,,
BARRINGTON-IL.GOV,No,,,,,,,,,,,,,,,,,
THECOMETSC.GOV,No,,,,,,,,,,,,,,,,,
ALABAMAVOTES.GOV,Yes,CNAME,,,,,,,,,,,,,,,,domain-dmarc-reject.alabama.gov.
ALABAMAVOTES.GOV,Yes,TXT,DMARC1,reject,100,"mailto:2bee4636@inbox.ondmarc.com, mailto:dmarc@alabama.gov","mailto:2bee4636@inbox.ondmarc.com, mailto:dmarc@alabama.gov",,s,s,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; aspf=s; adkim=s; rua=mailto:2bee4636@inbox.ondmarc.com, mailto:dmarc@alabama.gov; ruf=mailto:2bee4636@inbox.ondmarc.com, mailto:dmarc@alabama.gov;"""
AZGAMING.GOV,No,,,,,,,,,,,,,,,,,
GRANTFORKIL.GOV,No,,,,,,,,,,,,,,,,,
LINNCOUNTY-IA.GOV,Yes,TXT,DMARC1,none,100,mailto:admin@linncounty-ia.gov!10m,mailto:admin@linncounty-ia.gov!10m,none,,s,rf=afrf ri=86400 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; sp=none; aspf=s; rua=mailto:admin@linncounty-ia.gov!10m; ruf=mailto:admin@linncounty-ia.gov!10m; rf=afrf; pct=100; ri=86400"""
FREMONT.GOV,No,,,,,,,,,,,,,,,,,
ALABC.GOV,No,,,,,,,,,,,,,,,,,
GETKANSASBENEFITS.GOV,No,,,,,,,,,,,,,,,,,
OURDOCUMENTS.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov"""
SUMTERSC.GOV,Yes,TXT,DMARC1,quarantine,,mailto:dmarc@sumtersc.gov,mailto:dmarc@sumtersc.gov,,r,r,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:dmarc@sumtersc.gov; ruf=mailto:dmarc@sumtersc.gov; adkim=r; aspf=r; fo=1"""
AZLINKS.GOV,No,,,,,,,,,,,,,,,,,
ISOTOPES.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarc_report_rua@ornl.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarc_report_ruf@ornl.gov,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc_report_rua@ornl.gov,mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:dmarc_report_ruf@ornl.gov;pct=100;fo=1"""
ROCKPORTMAINE.GOV,No,,,,,,,,,,,,,,,,,
PLUMSTEAD.GOV,No,,,,,,,,,,,,,,,,,
SEAGIRT-NJ.GOV,No,,,,,,,,,,,,,,,,,
WVOASIS.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:re+bshi0ymi0gw@dmarc.postmarkapp.com,,none,,r,,,Valid,Valid,Valid,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=quarantine; pct=100; rua=mailto:re+bshi0ymi0gw@dmarc.postmarkapp.com; sp=none; aspf=r;"""
ITAP.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com"""
MILFORDCT.GOV,No,,,,,,,,,,,,,,,,,
TROYMI.GOV,No,,,,,,,,,,,,,,,,,
FEDERALJOBS.GOV,Yes,TXT,DMARC1,reject,,"mailto:DMARCaggregate@opm.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:DMARCforensic@opm.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:DMARCaggregate@opm.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCforensic@opm.gov;"""
SCITUATEMA.GOV,No,,,,,,,,,,,,,,,,,
TEACHIOWA.GOV,No,,,,,,,,,,,,,,,,,
ASIANPACIFICHERITAGE.GOV,No,,,,,,,,,,,,,,,,,
FPC.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
BLANDCOUNTYVA.GOV,No,,,,,,,,,,,,,,,,,
WASHINGTONCOUNTYKS.GOV,Yes,TXT,DMARC1,quarantine,,,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine"""
BIHASITKA-NSN.GOV,No,,,,,,,,,,,,,,,,,
HAMPTONSC.GOV,No,,,,,,,,,,,,,,,,,
VA.GOV,Yes,TXT,DMARC1,reject,,"mailto:va@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:va@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:va@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:va@ruf.agari.com"""
SMARTCHECK.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreports@cftc.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcreports@cftc.gov,reject,,,fo=0 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; fo=0; ri=86400; rua=mailto:dmarcreports@cftc.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcreports@cftc.gov"""
LYMAN-ME.GOV,No,,,,,,,,,,,,,,,,,
NORTHANDOVERMA.GOV,No,,,,,,,,,,,,,,,,,
DELRAYBEACHFL.GOV,No,,,,,,,,,,,,,,,,,
CITYOFPARISTN.GOV,No,,,,,,,,,,,,,,,,,
MONTANAWORKS.GOV,No,,,,,,,,,,,,,,,,,
OHIODNR.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc_agg@valigov.email,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc_agg@valigov.email"""
FSAFEDS.GOV,Yes,TXT,DMARC1,reject,,"mailto:DMARCaggregate@opm.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:DMARCforensic@opm.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:DMARCaggregate@opm.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCforensic@opm.gov;"""
WASHTENAWCOUNTY-MI.GOV,No,,,,,,,,,,,,,,,,,
FLOFR.GOV,No,,,,,,,,,,,,,,,,,
CLAYTONMO.GOV,No,,,,,,,,,,,,,,,,,
ARTHUR-IL.GOV,No,,,,,,,,,,,,,,,,,
STOPBULLYING.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
LOXAHATCHEEGROVESFL.GOV,No,,,,,,,,,,,,,,,,,
ALEXANDRIANJ.GOV,No,,,,,,,,,,,,,,,,,
FLORIDASORTHOTISTSPROSTHETISTS.GOV,No,,,,,,,,,,,,,,,,,
MARTINSVILLE-VA.GOV,No,,,,,,,,,,,,,,,,,
ALABCBOARD.GOV,Yes,CNAME,,,,,,,,,,,,,,,,domain-dmarc-reject.alabama.gov.
ALABCBOARD.GOV,Yes,TXT,DMARC1,reject,100,"mailto:2bee4636@inbox.ondmarc.com, mailto:dmarc@alabama.gov","mailto:2bee4636@inbox.ondmarc.com, mailto:dmarc@alabama.gov",,s,s,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; aspf=s; adkim=s; rua=mailto:2bee4636@inbox.ondmarc.com, mailto:dmarc@alabama.gov; ruf=mailto:2bee4636@inbox.ondmarc.com, mailto:dmarc@alabama.gov;"""
READINGTONTWPNJ.GOV,No,,,,,,,,,,,,,,,,,
NUTRITION.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com"""
STLOUIS-MO.GOV,No,,,,,,,,,,,,,,,,,
INL.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:DMARC_Notifications@inl.gov",mailto:DMARC_Notifications@inl.gov,,r,r,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; adkim=r; aspf=r; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:DMARC_Notifications@inl.gov; ruf=mailto:DMARC_Notifications@inl.gov"""
SERVEIDAHO.GOV,No,,,,,,,,,,,,,,,,,
WEBSTER-MA.GOV,No,,,,,,,,,,,,,,,,,
RI.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
FAIRMOUNTGA.GOV,No,,,,,,,,,,,,,,,,,
USAJOBS.GOV,Yes,TXT,DMARC1,reject,,"mailto:DMARCaggregateHRTT@opm.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:DMARCforensic@opm.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:DMARCaggregateHRTT@opm.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCforensic@opm.gov;"""
AZJOBCONNECTION.GOV,No,,,,,,,,,,,,,,,,,
MORTGAGETRANSLATIONS.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov;"""
MSLMI.GOV,No,,,,,,,,,,,,,,,,,
TETONCOUNTYIDAHO.GOV,No,,,,,,,,,,,,,,,,,
OAKHAM-MA.GOV,No,,,,,,,,,,,,,,,,,
BELLEISLEFL.GOV,No,,,,,,,,,,,,,,,,,
OSAGECOURTS-NSN.GOV,Yes,CNAME,,,,,,,,,,,,,,,,www.osagenation-nsn.gov.
USCAPITOL.GOV,Yes,CNAME,,,,,,,,,,,,,,,,visitthecapitol.gov.
USCAPITOL.GOV,Yes,TXT,,,,,,,,,,,,,,,,"""v=spf1 ip4:12.46.25.95 ip4:12.46.25.120 ip4:65.119.127.95 ip4:65.119.127.120 mx ~all"""
FASAB.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:DmarcDkimReports@gao.gov",mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:DmarcDkimReports@gao.gov; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
BOXFORDMA.GOV,No,,,,,,,,,,,,,,,,,
